country,price_date,year,month,c_beans_fao,c_maize_fao,inflation_food_price_index
Kenya,5/1/2008,2008,5,44423.44,14568.25,11.06
Kenya,6/1/2008,2008,6,46355.57,14752.83,13.54
Kenya,7/1/2008,2008,7,46796.51,14420.36,14.2
Kenya,8/1/2008,2008,8,46375.67,14581.84,12.03
Kenya,9/1/2008,2008,9,49292.63,15777.3,20.88
Kenya,10/1/2008,2008,10,50153.01,17441.04,27.71
Kenya,11/1/2008,2008,11,49992.19,17397.92,26.6
Kenya,12/1/2008,2008,12,50120.86,17805.46,28.77
Kenya,1/1/2008,2008,1,40245.8,16190.39,11.11
Kenya,2/1/2008,2008,2,40767.21,16654.42,15.8
Kenya,3/1/2008,2008,3,42086.92,16510.71,17.24
Kenya,4/1/2008,2008,4,42925.77,16976.27,22.31
Kenya,5/1/2008,2008,5,45002.06,19119.55,30.27
Kenya,6/1/2008,2008,6,48260.93,19946.88,37.01
Kenya,7/1/2008,2008,7,46365.27,19407.7,31.47
Kenya,8/1/2008,2008,8,47869.93,20061.13,34.73
Kenya,9/1/2008,2008,9,49239.38,20978.69,41.71
Kenya,10/1/2008,2008,10,52962.91,22508.14,52.51
Kenya,11/1/2008,2008,11,53583.13,23717.66,58.02
Kenya,12/1/2008,2008,12,53137.23,23631.08,51.91
Kenya,1/1/2008,2008,1,40329.09,14832.25,12.19
Kenya,2/1/2008,2008,2,41531.18,15473.84,17.5
Kenya,3/1/2008,2008,3,43117.59,14613.79,17.63
Kenya,4/1/2008,2008,4,44835.48,15261.57,22.75
Kenya,5/1/2008,2008,5,46663.3,16499.42,27.91
Kenya,6/1/2008,2008,6,49148.13,18029.59,35.55
Kenya,7/1/2008,2008,7,50281.86,17574.14,35.24
Kenya,8/1/2008,2008,8,49603.74,17344.05,33.18
Kenya,9/1/2008,2008,9,51833.35,19433.51,43.18
Kenya,10/1/2008,2008,10,51791.9,20992.38,48.3
Kenya,11/1/2008,2008,11,54965.42,22488.32,55.29
Kenya,12/1/2008,2008,12,53484.46,21913.33,43.14
Kenya,1/1/2008,2008,1,41450.66,13870.82,10.89
Kenya,2/1/2008,2008,2,42494.57,15898.6,21.28
Kenya,3/1/2008,2008,3,41870.73,14333.97,15.77
Kenya,4/1/2008,2008,4,44801.38,15030.78,22.58
Kenya,5/1/2008,2008,5,47761.96,16830.02,31.73
Kenya,6/1/2008,2008,6,47902.68,17403.82,30.85
Kenya,7/1/2008,2008,7,49667.8,16921.6,31.52
Kenya,8/1/2008,2008,8,47506.62,16673.95,27.06
Kenya,9/1/2008,2008,9,50279.12,18434.9,37.09
Kenya,10/1/2008,2008,10,52904.44,21938.66,52.93
Kenya,11/1/2008,2008,11,52828.07,21575.08,49.34
Kenya,12/1/2008,2008,12,52585.09,22011.82,41.78
Kenya,1/1/2008,2008,1,42243.85,12848.26,2.2
Kenya,2/1/2008,2008,2,43039.61,12994.59,4.05
Kenya,3/1/2008,2008,3,43415.13,12692.47,5.25
Kenya,4/1/2008,2008,4,45012.35,12575.12,7.56
Kenya,5/1/2008,2008,5,48062.59,13833.11,15.78
Kenya,6/1/2008,2008,6,48267.34,13532.8,15.69
Kenya,7/1/2008,2008,7,47295.2,13387.66,12.81
Kenya,8/1/2008,2008,8,47575.82,13621.94,14.66
Kenya,9/1/2008,2008,9,49448.63,15040.62,21.97
Kenya,10/1/2008,2008,10,50436.94,16765.22,28.94
Kenya,11/1/2008,2008,11,50351.22,16584.01,27.37
Kenya,12/1/2008,2008,12,50559.21,16454.71,26.72
Kenya,1/1/2008,2008,1,41960.27,13418.57,0.83
Kenya,2/1/2008,2008,2,42339.88,13749.22,2.78
Kenya,3/1/2008,2008,3,42810.73,12983.95,1.53
Kenya,4/1/2008,2008,4,43639.65,13171.32,4.38
Kenya,5/1/2008,2008,5,46573.43,14031.24,11.78
Kenya,6/1/2008,2008,6,47594.5,14532.65,14.65
Kenya,7/1/2008,2008,7,46134.97,13775.8,10.14
Kenya,8/1/2008,2008,8,47187.19,14282.44,13.19
Kenya,9/1/2008,2008,9,49088.98,15797.66,20.06
Kenya,10/1/2008,2008,10,50098.49,16471.05,24.57
Kenya,11/1/2008,2008,11,50502.57,16587.64,25.69
Kenya,12/1/2008,2008,12,50155.3,16782.42,25.44
Kenya,1/1/2008,2008,1,48071.75,17506.99,8.05
Kenya,2/1/2008,2008,2,49462.8,17808.76,9.81
Kenya,3/1/2008,2008,3,51034.36,17921.24,18.41
Kenya,4/1/2008,2008,4,52733.45,18764.83,29.18
Kenya,5/1/2008,2008,5,55360.84,21016.07,33.42
Kenya,6/1/2008,2008,6,55223.53,22865.79,38.09
Kenya,7/1/2008,2008,7,54889.15,24756.05,37.91
Kenya,8/1/2008,2008,8,54879.73,24773.63,34.34
Kenya,9/1/2008,2008,9,56180.48,24056.15,41.39
Kenya,10/1/2008,2008,10,59716.89,28078.14,57.41
Kenya,11/1/2008,2008,11,63551.4,28710.8,55.16
Kenya,12/1/2008,2008,12,62566.41,28530.34,54.81
Kenya,1/1/2008,2008,1,40772.73,13073.59,2
Kenya,2/1/2008,2008,2,40721.14,13191.84,2.88
Kenya,3/1/2008,2008,3,41184.02,12556.74,2.09
Kenya,4/1/2008,2008,4,42550.67,12402.92,4.36
Kenya,5/1/2008,2008,5,44943.6,13715.33,12.61
Kenya,6/1/2008,2008,6,46661.08,14139.82,15.93
Kenya,7/1/2008,2008,7,45911.06,13479.81,12.83
Kenya,8/1/2008,2008,8,45875.23,13670.62,13.88
Kenya,9/1/2008,2008,9,47850.72,14462.53,19.47
Kenya,10/1/2008,2008,10,49287.47,16051.38,26.62
Kenya,11/1/2008,2008,11,49450.25,17661.35,31.96
Kenya,12/1/2008,2008,12,48814.17,18269.27,33.24
Kenya,1/1/2008,2008,1,40102.84,12940.14,0.56
Kenya,2/1/2008,2008,2,40790.8,13424.21,3.72
Kenya,3/1/2008,2008,3,41157.86,12519.84,1.94
Kenya,4/1/2008,2008,4,42469.62,12354.36,3.64
Kenya,5/1/2008,2008,5,44788.93,13764.53,12.75
Kenya,6/1/2008,2008,6,46187.7,13838.11,14.71
Kenya,7/1/2008,2008,7,45815.56,13215.68,12.63
Kenya,8/1/2008,2008,8,45542.12,13859.25,13.68
Kenya,9/1/2008,2008,9,47458.1,15719.41,22.99
Kenya,10/1/2008,2008,10,49216.36,18512.63,34.06
Kenya,11/1/2008,2008,11,49419.15,18190.61,33.3
Kenya,12/1/2008,2008,12,49150.1,17941.57,32.95
Kenya,1/1/2008,2008,1,40909.81,13114.61,2.83
Kenya,2/1/2008,2008,2,40767.51,13303.39,4.88
Kenya,3/1/2008,2008,3,40929.7,12533.44,3.66
Kenya,4/1/2008,2008,4,42402.32,12589.39,3.92
Kenya,5/1/2008,2008,5,44484.42,13231.02,10.08
Kenya,6/1/2008,2008,6,46476.82,14357.46,16.27
Kenya,7/1/2008,2008,7,45643.6,13745.9,13.64
Kenya,8/1/2008,2008,8,45729.07,13649.3,13.82
Kenya,9/1/2008,2008,9,46907.17,14565.62,18.5
Kenya,10/1/2008,2008,10,49643.18,16290.26,28.1
Kenya,11/1/2008,2008,11,49217.6,17994.45,31.37
Kenya,12/1/2008,2008,12,49396.47,18677.99,35.73
Kenya,1/1/2008,2008,1,40669.23,13016.46,2.02
Kenya,2/1/2008,2008,2,40738.41,13240.72,3.07
Kenya,3/1/2008,2008,3,41058.6,12508.35,4.3
Kenya,4/1/2008,2008,4,42460.14,12436.39,5.74
Kenya,5/1/2008,2008,5,45008.24,13432.58,12.66
Kenya,6/1/2008,2008,6,46356.64,14150.21,16.16
Kenya,7/1/2008,2008,7,45497.1,13318.65,11.7
Kenya,8/1/2008,2008,8,46428.3,13677.81,15.11
Kenya,9/1/2008,2008,9,47142.86,15542.24,22.34
Kenya,10/1/2008,2008,10,49700.23,18614.37,35.42
Kenya,11/1/2008,2008,11,49496.7,18187.93,32.91
Kenya,12/1/2008,2008,12,48740.34,18214.61,33.08
Kenya,1/1/2008,2008,1,45150.91,16273.02,19.61
Kenya,2/1/2008,2008,2,45151.03,16313.96,19.11
Kenya,3/1/2008,2008,3,46269.88,14738.46,17.45
Kenya,4/1/2008,2008,4,46709.62,15792.33,20.47
Kenya,5/1/2008,2008,5,49188.97,17705.23,29.18
Kenya,6/1/2008,2008,6,51577.3,19866.52,36.53
Kenya,7/1/2008,2008,7,52678.88,19625.68,39.35
Kenya,8/1/2008,2008,8,52189.5,19446.28,35.39
Kenya,9/1/2008,2008,9,53018.63,20636.14,38.8
Kenya,10/1/2008,2008,10,54474.35,23488.15,52.16
Kenya,11/1/2008,2008,11,56225.07,24838.09,53.87
Kenya,12/1/2008,2008,12,54720.71,23689.26,45.6
Kenya,1/1/2009,2009,1,53420.7,23592.64,29.07
Kenya,2/1/2009,2009,2,55529.78,22429.41,25.17
Kenya,3/1/2009,2009,3,56728.07,23277.2,35.53
Kenya,4/1/2009,2009,4,57008.2,23418.11,27.07
Kenya,5/1/2009,2009,5,56897.16,23612.05,20.9
Kenya,6/1/2009,2009,6,56384.22,23249.36,11.44
Kenya,7/1/2009,2009,7,56759.35,23470.54,9.12
Kenya,8/1/2009,2009,8,57405.19,25173.53,16.74
Kenya,9/1/2009,2009,9,55634.13,22998.21,2.21
Kenya,10/1/2009,2009,10,54692.5,25010.79,2.39
Kenya,11/1/2009,2009,11,54452.41,25337.75,3.79
Kenya,12/1/2009,2009,12,55588.11,25464.79,2.06
Kenya,1/1/2009,2009,1,49558.23,22396.39,40.46
Kenya,2/1/2009,2009,2,51956.46,23576.13,42.68
Kenya,3/1/2009,2009,3,52673.38,23599.11,46.62
Kenya,4/1/2009,2009,4,52978.12,23966.1,44.71
Kenya,5/1/2009,2009,5,52796.46,23371.53,32.43
Kenya,6/1/2009,2009,6,52258.33,22649.27,26.17
Kenya,7/1/2009,2009,7,53382.91,23077.92,27.19
Kenya,8/1/2009,2009,8,54032.95,26031.78,35.06
Kenya,9/1/2009,2009,9,52343.37,22407.25,8.41
Kenya,10/1/2009,2009,10,51852.99,22204.43,3.57
Kenya,11/1/2009,2009,11,51723.59,22578.81,2.95
Kenya,12/1/2009,2009,12,49782.44,22109.72,0.65
Kenya,1/1/2009,2009,1,48906.63,19152.29,30.08
Kenya,2/1/2009,2009,2,49636.36,19495.81,30.88
Kenya,3/1/2009,2009,3,49699.8,19626.08,33.3
Kenya,4/1/2009,2009,4,49774.4,21628.28,38.52
Kenya,5/1/2009,2009,5,50133.06,20449.82,29.84
Kenya,6/1/2009,2009,6,50382.5,19619.28,19.6
Kenya,7/1/2009,2009,7,50790.92,19315.92,22.25
Kenya,8/1/2009,2009,8,50262.17,19949.44,23.38
Kenya,9/1/2009,2009,9,50944.73,18740.32,16.53
Kenya,10/1/2009,2009,10,51169.58,19080.38,8.99
Kenya,11/1/2009,2009,11,49992.48,19276.66,2.96
Kenya,12/1/2009,2009,12,50369.19,19111.18,2.15
Kenya,1/1/2009,2009,1,47071.26,22273.08,39.1
Kenya,2/1/2009,2009,2,48937,23014.71,40.15
Kenya,3/1/2009,2009,3,50326.92,24702,50.73
Kenya,4/1/2009,2009,4,50367.32,24118.24,45.38
Kenya,5/1/2009,2009,5,49920.78,22167.55,34.44
Kenya,6/1/2009,2009,6,50080.38,22472.76,33.87
Kenya,7/1/2009,2009,7,50125.31,21833.53,26.65
Kenya,8/1/2009,2009,8,50788.02,23760.55,34.22
Kenya,9/1/2009,2009,9,50158.25,21942.76,13.47
Kenya,10/1/2009,2009,10,49853.72,22695.48,4.77
Kenya,11/1/2009,2009,11,48618.77,22001.95,1.12
Kenya,12/1/2009,2009,12,47748.36,21978.04,-0.98
Kenya,1/1/2009,2009,1,50335.74,22275.21,38.23
Kenya,2/1/2009,2009,2,51467.54,23779.83,42.43
Kenya,3/1/2009,2009,3,51498.02,24801.06,44.63
Kenya,4/1/2009,2009,4,52655.48,26305.19,48.47
Kenya,5/1/2009,2009,5,53672.89,25229.68,31.2
Kenya,6/1/2009,2009,6,53487.29,24943.93,28.94
Kenya,7/1/2009,2009,7,53723.73,24080.76,25.65
Kenya,8/1/2009,2009,8,53900.87,24695.61,25.63
Kenya,9/1/2009,2009,9,52660.28,21482.96,6.73
Kenya,10/1/2009,2009,10,52602.63,21523.18,0.62
Kenya,11/1/2009,2009,11,52032.29,21853.75,0.98
Kenya,12/1/2009,2009,12,52037.69,21386.39,-0.41
Kenya,1/1/2009,2009,1,57595.68,25289.97,26.09
Kenya,2/1/2009,2009,2,57956.39,29378.14,39.64
Kenya,3/1/2009,2009,3,61615.29,29164.51,40.5
Kenya,4/1/2009,2009,4,61948.79,28961.69,38.06
Kenya,5/1/2009,2009,5,61560.33,27888.91,28.39
Kenya,6/1/2009,2009,6,60511.82,27391.08,21.9
Kenya,7/1/2009,2009,7,61822.23,27936.57,21.45
Kenya,8/1/2009,2009,8,62067.79,27825.69,18.86
Kenya,9/1/2009,2009,9,58778.6,27955.44,3.7
Kenya,10/1/2009,2009,10,58366.9,28351.77,6.15
Kenya,11/1/2009,2009,11,57859.72,28876.09,4.41
Kenya,12/1/2009,2009,12,57647.7,26843.59,6.12
Kenya,1/1/2009,2009,1,47366.21,18863.01,30.45
Kenya,2/1/2009,2009,2,48624.88,19667.14,31.95
Kenya,3/1/2009,2009,3,48742.13,20796.1,39.76
Kenya,4/1/2009,2009,4,48832.07,20953.61,36.96
Kenya,5/1/2009,2009,5,49203.56,20039.03,29.28
Kenya,6/1/2009,2009,6,49359.14,19118.51,21.81
Kenya,7/1/2009,2009,7,49483.66,19470.27,25.27
Kenya,8/1/2009,2009,8,49717.99,19494.98,22.47
Kenya,9/1/2009,2009,9,49362.03,18730.19,11.86
Kenya,10/1/2009,2009,10,48942.66,18805.96,2.83
Kenya,11/1/2009,2009,11,48649.19,18880.15,1.49
Kenya,12/1/2009,2009,12,49105.47,18556.44,2.47
Kenya,1/1/2009,2009,1,57208.26,25653.41,28.83
Kenya,2/1/2009,2009,2,60008.25,29100.48,39.67
Kenya,3/1/2009,2009,3,61838.67,30289.38,47.58
Kenya,4/1/2009,2009,4,61754.83,29675.53,38.02
Kenya,5/1/2009,2009,5,62284.53,29661.44,25.84
Kenya,6/1/2009,2009,6,61017.52,29542.39,22.77
Kenya,7/1/2009,2009,7,62032.05,29210.15,18.06
Kenya,8/1/2009,2009,8,61169.65,30391.26,19.71
Kenya,9/1/2009,2009,9,60734.01,30108.55,12.93
Kenya,10/1/2009,2009,10,59164.62,29463.23,9.48
Kenya,11/1/2009,2009,11,57821.09,28678.91,1.28
Kenya,12/1/2009,2009,12,57958.88,27788.88,7.45
Kenya,1/1/2009,2009,1,49247,21525.98,33.94
Kenya,2/1/2009,2009,2,50350.64,22688.58,37.53
Kenya,3/1/2009,2009,3,50310.05,23142.79,39.85
Kenya,4/1/2009,2009,4,51264.19,23432.91,33.52
Kenya,5/1/2009,2009,5,52395.62,23987.21,28.22
Kenya,6/1/2009,2009,6,51362.65,22114.22,20.76
Kenya,7/1/2009,2009,7,52499.59,22217.33,19.89
Kenya,8/1/2009,2009,8,52332.65,22958.48,21.7
Kenya,9/1/2009,2009,9,51130.25,20428.36,8.41
Kenya,10/1/2009,2009,10,50927.59,20438.68,-0.59
Kenya,11/1/2009,2009,11,50978.12,20850.95,0.83
Kenya,12/1/2009,2009,12,50324.58,20037.31,-2.12
Kenya,1/1/2009,2009,1,58190.94,23132.31,42.69
Kenya,2/1/2009,2009,2,58858.19,25210.17,49.77
Kenya,3/1/2009,2009,3,60102.68,25919.97,52.73
Kenya,4/1/2009,2009,4,61212.92,26534.26,46.02
Kenya,5/1/2009,2009,5,61000.72,25717.46,29.8
Kenya,6/1/2009,2009,6,60286.14,25906.65,19.13
Kenya,7/1/2009,2009,7,60969.85,24308.89,12.9
Kenya,8/1/2009,2009,8,61354.35,26278.81,22.39
Kenya,9/1/2009,2009,9,59899.92,24425.75,10.89
Kenya,10/1/2009,2009,10,59544.08,24010.21,5.98
Kenya,11/1/2009,2009,11,59378.55,24092.55,1.2
Kenya,12/1/2009,2009,12,59233.52,23820.86,0.65
Kenya,1/1/2009,2009,1,56358.04,23363.65,40.32
Kenya,2/1/2009,2009,2,56987.43,25513.39,38.49
Kenya,3/1/2009,2009,3,57918.39,27068.8,47.42
Kenya,4/1/2009,2009,4,57371.77,25365.22,34.72
Kenya,5/1/2009,2009,5,58362.42,25686.14,25.45
Kenya,6/1/2009,2009,6,57931.13,25064.21,18.54
Kenya,7/1/2009,2009,7,57025.24,23074.44,12.52
Kenya,8/1/2009,2009,8,57767.16,24255.42,18.36
Kenya,9/1/2009,2009,9,55671.01,22691.79,5.91
Kenya,10/1/2009,2009,10,55417.2,23255.57,0.13
Kenya,11/1/2009,2009,11,55620.62,23060.36,-1.66
Kenya,12/1/2009,2009,12,56425.17,22769.48,0.72
Kenya,1/1/2009,2009,1,48450.83,20542.13,30.88
Kenya,2/1/2009,2009,2,48127.6,21512.01,30.11
Kenya,3/1/2009,2009,3,50028.68,22758.23,39.77
Kenya,4/1/2009,2009,4,49968.92,21960.3,29.26
Kenya,5/1/2009,2009,5,51599.9,23067.11,25.13
Kenya,6/1/2009,2009,6,51999.06,23455.93,25.44
Kenya,7/1/2009,2009,7,51776.75,21727.06,24.35
Kenya,8/1/2009,2009,8,52338.14,22603.03,26.75
Kenya,9/1/2009,2009,9,50755.18,20396.74,9.27
Kenya,10/1/2009,2009,10,49729.46,20067,-0.06
Kenya,11/1/2009,2009,11,50303.87,20240.85,0.05
Kenya,12/1/2009,2009,12,49962.5,20235.1,-0.17
Kenya,1/1/2009,2009,1,54701.44,23987.76,33.35
Kenya,2/1/2009,2009,2,55750.67,25142.24,39.97
Kenya,3/1/2009,2009,3,57349.84,26538.97,40.47
Kenya,4/1/2009,2009,4,57756.43,27316.82,35.68
Kenya,5/1/2009,2009,5,59755.3,28099.98,28.52
Kenya,6/1/2009,2009,6,57985.42,27192.8,25.44
Kenya,7/1/2009,2009,7,57444.8,25376.26,22.64
Kenya,8/1/2009,2009,8,57331.39,26651.98,21.26
Kenya,9/1/2009,2009,9,56124.32,24568.59,15.75
Kenya,10/1/2009,2009,10,55553.75,23246.13,2.56
Kenya,11/1/2009,2009,11,54937.83,23257.97,-1.07
Kenya,12/1/2009,2009,12,55638.52,23292.57,-0.11
Kenya,1/1/2009,2009,1,53743.62,25991.15,25.91
Kenya,2/1/2009,2009,2,57529.4,25217.32,25.75
Kenya,3/1/2009,2009,3,57403.15,25816.48,27.1
Kenya,4/1/2009,2009,4,57297.34,25945.72,23.38
Kenya,5/1/2009,2009,5,59696.24,28218.33,26.03
Kenya,6/1/2009,2009,6,57242.99,24656.65,17.18
Kenya,7/1/2009,2009,7,57354.04,24677.1,20.94
Kenya,8/1/2009,2009,8,60393.81,29709.8,29.04
Kenya,9/1/2009,2009,9,57136.75,24585.29,2.88
Kenya,10/1/2009,2009,10,56965.8,23907.76,0.94
Kenya,11/1/2009,2009,11,56454.38,23543.13,-1.96
Kenya,12/1/2009,2009,12,56461.05,24715.64,3.17
Kenya,1/1/2009,2009,1,56763.94,23744.51,30.88
Kenya,2/1/2009,2009,2,59627.71,28461.59,42.92
Kenya,3/1/2009,2009,3,61921.05,30769.27,51.26
Kenya,4/1/2009,2009,4,60679.59,30070.22,30.41
Kenya,5/1/2009,2009,5,61301.39,30046.52,31.19
Kenya,6/1/2009,2009,6,61464.19,29292.07,29.13
Kenya,7/1/2009,2009,7,61350.36,29198.02,30.92
Kenya,8/1/2009,2009,8,61271.8,30936.59,32.32
Kenya,9/1/2009,2009,9,59707.41,28062.19,15.86
Kenya,10/1/2009,2009,10,59547.19,27589.11,8.79
Kenya,11/1/2009,2009,11,58316.77,25431.32,1.21
Kenya,12/1/2009,2009,12,57274.48,25359.2,8.37
Kenya,1/1/2009,2009,1,53307.11,19494.55,22.15
Kenya,2/1/2009,2009,2,55235.26,20506.46,29.74
Kenya,3/1/2009,2009,3,56322.43,21152.56,31.33
Kenya,4/1/2009,2009,4,56486.71,21550.22,32.44
Kenya,5/1/2009,2009,5,57329.39,22181.52,26.61
Kenya,6/1/2009,2009,6,56746.59,20137.46,13.85
Kenya,7/1/2009,2009,7,56717.86,20056.24,18.3
Kenya,8/1/2009,2009,8,57803.49,21760.45,25.42
Kenya,9/1/2009,2009,9,55935.24,21484.02,14.97
Kenya,10/1/2009,2009,10,54782.65,20176.44,2.98
Kenya,11/1/2009,2009,11,55223.08,20003.94,3.71
Kenya,12/1/2009,2009,12,55728.71,20937.25,3.87
Kenya,1/1/2009,2009,1,52149.98,24648.64,36.12
Kenya,2/1/2009,2009,2,54596.12,27739.98,45.44
Kenya,3/1/2009,2009,3,57024.9,30444.38,58.5
Kenya,4/1/2009,2009,4,57357.92,30019.69,53.45
Kenya,5/1/2009,2009,5,57039.54,29430.77,47.3
Kenya,6/1/2009,2009,6,56331.96,28513.19,43.07
Kenya,7/1/2009,2009,7,56243.9,28898.7,45.83
Kenya,8/1/2009,2009,8,57068.46,29716.85,43.52
Kenya,9/1/2009,2009,9,55288.71,28767.99,16.62
Kenya,10/1/2009,2009,10,53033.83,27647.65,7.04
Kenya,11/1/2009,2009,11,52649.65,26960.21,3.02
Kenya,12/1/2009,2009,12,52103.29,26372.63,3.39
Kenya,1/1/2009,2009,1,54053.95,21923.34,19.67
Kenya,2/1/2009,2009,2,56779.84,22865.62,22.69
Kenya,3/1/2009,2009,3,59946.95,27427.17,42.12
Kenya,4/1/2009,2009,4,60276.38,28118.9,32.61
Kenya,5/1/2009,2009,5,60952.46,28575.57,29.33
Kenya,6/1/2009,2009,6,58384.06,25925.28,15.88
Kenya,7/1/2009,2009,7,60696.07,28100.75,26.37
Kenya,8/1/2009,2009,8,60802.48,29231,26.35
Kenya,9/1/2009,2009,9,57733.06,25680.27,10.79
Kenya,10/1/2009,2009,10,57645.95,25727.01,12.57
Kenya,11/1/2009,2009,11,55962.13,22861.54,1.45
Kenya,12/1/2009,2009,12,54901.92,23545.16,4.91
Kenya,1/1/2009,2009,1,53933.44,23894.44,35.94
Kenya,2/1/2009,2009,2,54974.64,24159.67,35.28
Kenya,3/1/2009,2009,3,54606.61,24701.65,36.92
Kenya,4/1/2009,2009,4,55792.73,25404.22,42.3
Kenya,5/1/2009,2009,5,56753.27,24810.18,26.86
Kenya,6/1/2009,2009,6,56182.1,25001.74,16.77
Kenya,7/1/2009,2009,7,55750.31,23949.46,16.67
Kenya,8/1/2009,2009,8,56472.33,25208.58,19.72
Kenya,9/1/2009,2009,9,55644.94,23533.43,14.67
Kenya,10/1/2009,2009,10,54345.9,23051.78,2.27
Kenya,11/1/2009,2009,11,54641.3,22871.79,2.69
Kenya,12/1/2009,2009,12,53299.01,22554.72,-2.05
Kenya,1/1/2009,2009,1,50308.24,23735.51,37.04
Kenya,2/1/2009,2009,2,54457.53,27545.63,52.43
Kenya,3/1/2009,2009,3,56930.3,29403.28,57.12
Kenya,4/1/2009,2009,4,55709.31,29127.56,51.87
Kenya,5/1/2009,2009,5,57189.59,29174.23,46.96
Kenya,6/1/2009,2009,6,55082.73,27425.18,40.2
Kenya,7/1/2009,2009,7,56616.31,27902.26,41.93
Kenya,8/1/2009,2009,8,57766.57,29784.53,47.43
Kenya,9/1/2009,2009,9,55070.43,27873.24,17.08
Kenya,10/1/2009,2009,10,55369.04,27768.7,7.09
Kenya,11/1/2009,2009,11,52476.79,27326.91,4.66
Kenya,12/1/2009,2009,12,53471.62,25956.29,6.06
Kenya,1/1/2009,2009,1,51295.15,20230.5,29.78
Kenya,2/1/2009,2009,2,50974.78,21918.69,31.3
Kenya,3/1/2009,2009,3,52064.04,22829.46,38.04
Kenya,4/1/2009,2009,4,53013.38,23526.99,30.99
Kenya,5/1/2009,2009,5,53113.74,23515.79,21.59
Kenya,6/1/2009,2009,6,53101.83,22754.68,17.97
Kenya,7/1/2009,2009,7,54412.31,22651.18,23.07
Kenya,8/1/2009,2009,8,54422.92,22817.16,21.14
Kenya,9/1/2009,2009,9,52251.87,19847.13,3.84
Kenya,10/1/2009,2009,10,52839.74,20190.94,1.34
Kenya,11/1/2009,2009,11,51767.13,19726.63,-1.23
Kenya,12/1/2009,2009,12,52379.94,20184.29,1.13
Kenya,1/1/2009,2009,1,52604.38,21215.08,41.82
Kenya,2/1/2009,2009,2,55209.23,22937.31,45.37
Kenya,3/1/2009,2009,3,57188.68,23911.67,59.89
Kenya,4/1/2009,2009,4,57604.17,22400.56,38.28
Kenya,5/1/2009,2009,5,58797.77,23639.88,33.77
Kenya,6/1/2009,2009,6,56982.01,21385.54,23.88
Kenya,7/1/2009,2009,7,54345.97,23222.31,23.4
Kenya,8/1/2009,2009,8,54525.83,23666.12,25.66
Kenya,9/1/2009,2009,9,54720.99,22990.68,13.38
Kenya,10/1/2009,2009,10,53521.46,23987.77,5.23
Kenya,11/1/2009,2009,11,54608.85,22540.01,1.51
Kenya,12/1/2009,2009,12,53439.39,24221.06,6.68
Kenya,1/1/2009,2009,1,49934.43,20132.95,31.87
Kenya,2/1/2009,2009,2,49349,20998.73,29.06
Kenya,3/1/2009,2009,3,51350.23,22844.79,39.38
Kenya,4/1/2009,2009,4,52502,23294.5,34.41
Kenya,5/1/2009,2009,5,53260.36,23467.05,28.39
Kenya,6/1/2009,2009,6,53500.64,23141.83,22.72
Kenya,7/1/2009,2009,7,52665.23,21388.79,21.54
Kenya,8/1/2009,2009,8,53202.83,22653.79,21.75
Kenya,9/1/2009,2009,9,51524.18,20069.85,6.51
Kenya,10/1/2009,2009,10,51324.43,19649.15,-1.09
Kenya,11/1/2009,2009,11,51308.21,20207.34,0.29
Kenya,12/1/2009,2009,12,50556.12,19873.82,-0.57
Kenya,1/1/2009,2009,1,58800.65,23643.78,37.85
Kenya,2/1/2009,2009,2,61129.97,26433.77,45.84
Kenya,3/1/2009,2009,3,62033.05,26008.67,41.17
Kenya,4/1/2009,2009,4,62452.69,26584.97,27.37
Kenya,5/1/2009,2009,5,63200.87,26317.19,13.96
Kenya,6/1/2009,2009,6,62069.69,26893.15,18.64
Kenya,7/1/2009,2009,7,62504.16,25971.81,16.42
Kenya,8/1/2009,2009,8,63153.02,26668.89,16.92
Kenya,9/1/2009,2009,9,59529.94,23990.43,5.86
Kenya,10/1/2009,2009,10,59354.08,23866.96,2.78
Kenya,11/1/2009,2009,11,58685.08,24554.97,1.03
Kenya,12/1/2009,2009,12,59354.43,23608.63,-0.02
Kenya,1/1/2009,2009,1,54744.65,21983.46,21.54
Kenya,2/1/2009,2009,2,57649.1,25303.02,27.22
Kenya,3/1/2009,2009,3,61311.4,27461.01,44.41
Kenya,4/1/2009,2009,4,60785.27,28058,40.37
Kenya,5/1/2009,2009,5,59777.96,27511.4,32.24
Kenya,6/1/2009,2009,6,57382.13,26622.92,23.43
Kenya,7/1/2009,2009,7,58897.66,26918.69,27.96
Kenya,8/1/2009,2009,8,60036.24,27713.77,30.2
Kenya,9/1/2009,2009,9,58388.49,27251.61,13.65
Kenya,10/1/2009,2009,10,57401.66,25829.65,7.62
Kenya,11/1/2009,2009,11,56466.5,23994.31,2.87
Kenya,12/1/2009,2009,12,55954.55,23403.93,3.68
Kenya,1/1/2009,2009,1,64294.13,29947.63,27.75
Kenya,2/1/2009,2009,2,67250.85,32078.8,34.67
Kenya,3/1/2009,2009,3,68176.91,35994.08,40.38
Kenya,4/1/2009,2009,4,68238.41,34907.62,39.74
Kenya,5/1/2009,2009,5,67743.26,32448.11,26.3
Kenya,6/1/2009,2009,6,66362.38,31958.48,21.08
Kenya,7/1/2009,2009,7,66354.94,31326.22,20.72
Kenya,8/1/2009,2009,8,67998.98,34866.07,27.72
Kenya,9/1/2009,2009,9,66141.29,30709.99,7.88
Kenya,10/1/2009,2009,10,64719.47,29622.98,1.49
